Day	Time	Open	High	Low	Close	Volume
3.05.2019	03:47	5.96474	5.96475	5.96440	5.96475	3750000
3.05.2019	03:48	5.96475	5.96475	5.96411	5.96467	231399993896
3.05.2019	03:49	5.96467	5.96469	5.96467	5.96469	55500001907
3.05.2019	03:50	5.96475	5.96475	5.96471	5.96473	7500000
3.05.2019	03:51	5.96473	5.96473	5.96462	5.96462	106000003815
3.05.2019	03:52	5.96460	5.96466	5.96460	5.96465	66999998093
3.05.2019	03:53	5.96465	5.96465	5.96462	5.96464	7500000
3.05.2019	03:54	5.96464	5.96472	5.96463	5.96463	48699998856
3.05.2019	03:55	5.96463	5.96463	5.96460	5.96462	151999998093
3.05.2019	03:56	5.96462	5.96462	5.96432	5.96462	5250000
3.05.2019	03:57	5.96462	5.96462	5.96462	5.96462	5250000
3.05.2019	03:58	5.96462	5.96466	5.96456	5.96462	15750000
3.05.2019	03:59	5.96461	5.96461	5.96457	5.96460	6750000
3.05.2019	04:00	5.96458	5.96458	5.96405	5.96413	279500007629
3.05.2019	04:01	5.96418	5.96440	5.96402	5.96402	9529999733
3.05.2019	04:02	5.96402	5.96435	5.96400	5.96426	586199989319
3.05.2019	04:03	5.96423	5.96430	5.96421	5.96424	98999996185
3.05.2019	04:04	5.96424	5.96434	5.96422	5.96432	23250000
3.05.2019	04:05	5.96434	5.96439	5.96431	5.96433	13500000
3.05.2019	04:06	5.96435	5.96441	5.96435	5.96440	12750000
3.05.2019	04:07	5.96438	5.96450	5.96421	5.96444	10720000267
3.05.2019	04:08	5.96440	5.96440	5.96402	5.96440	38499999046
3.05.2019	04:09	5.96440	5.96453	5.96436	5.96444	58499999046
3.05.2019	04:10	5.96444	5.96445	5.96411	5.96445	3000000
3.05.2019	04:11	5.96445	5.96445	5.96429	5.96440	72699999809
3.05.2019	04:12	5.96441	5.96446	5.96437	5.96439	8000000
3.05.2019	04:13	5.96439	5.96451	5.96434	5.96449	83999996185
3.05.2019	04:14	5.96430	5.96443	5.96430	5.96439	144399995804
3.05.2019	04:15	5.96439	5.96449	5.96389	5.96444	179699993134
3.05.2019	04:16	5.96439	5.96444	5.96439	5.96439	85900001526
3.05.2019	04:17	5.96439	5.96439	5.96400	5.96439	8250000
3.05.2019	04:18	5.96439	5.96439	5.96401	5.96438	5250000
3.05.2019	04:19	5.96438	5.96453	5.96400	5.96447	14470000267
3.05.2019	04:20	5.96447	5.96447	5.96427	5.96429	139200000763
3.05.2019	04:21	5.96429	5.96438	5.96429	5.96438	32999999523
3.05.2019	04:22	5.96427	5.96450	5.96427	5.96429	77399997711
3.05.2019	04:23	5.96429	5.96444	5.96429	5.96444	69299998283
3.05.2019	04:24	5.96439	5.96453	5.96439	5.96453	168899993896
3.05.2019	04:25	5.96456	5.96537	5.96456	5.96493	1346199951172
3.05.2019	04:26	5.96502	5.96508	5.96489	5.96499	21000000
3.05.2019	04:27	5.96498	5.96768	5.96495	5.96756	11250000
3.05.2019	04:28	5.96755	5.96981	5.96755	5.96977	277399997711
3.05.2019	04:29	5.96977	5.97004	5.96969	5.97004	423300018311
3.05.2019	04:30	5.97004	5.97008	5.96904	5.96904	464500007629
3.05.2019	04:31	5.96902	5.96902	5.96870	5.96870	254899997711
3.05.2019	04:32	5.96870	5.96870	5.96859	5.96869	108999996185
3.05.2019	04:33	5.96869	5.96890	5.96869	5.96869	144399995804
3.05.2019	04:34	5.96869	5.96870	5.96842	5.96857	285900001526
3.05.2019	04:35	5.96858	5.96904	5.96858	5.96896	20000000
3.05.2019	04:36	5.96896	5.96899	5.96864	5.96870	328899993896
3.05.2019	04:37	5.96869	5.96909	5.96869	5.96905	281299991608
3.05.2019	04:38	5.96905	5.96916	5.96889	5.96894	24000000
3.05.2019	04:39	5.96887	5.96922	5.96887	5.96921	20250000
3.05.2019	04:40	5.96920	5.96931	5.96910	5.96910	21750000
3.05.2019	04:41	5.96923	5.96948	5.96911	5.96944	27000000
3.05.2019	04:42	5.96944	5.96950	5.96919	5.96949	20250000
3.05.2019	04:43	5.96950	5.96973	5.96940	5.96973	23250000
3.05.2019	04:44	5.96973	5.96977	5.96951	5.96973	21000000
3.05.2019	04:45	5.96973	5.96988	5.96966	5.96986	26250000
3.05.2019	04:46	5.96985	5.96985	5.96961	5.96961	27000000
3.05.2019	04:47	5.96961	5.96964	5.96931	5.96931	15750000
3.05.2019	04:48	5.96931	5.96941	5.96925	5.96925	10500000
3.05.2019	04:49	5.96922	5.96931	5.96887	5.96887	14250000
3.05.2019	04:50	5.96880	5.96880	5.96811	5.96811	168400001526
3.05.2019	04:51	5.96810	5.96829	5.96798	5.96799	239899997711
3.05.2019	04:52	5.96800	5.96805	5.96795	5.96803	11250000
3.05.2019	04:53	5.96803	5.96817	5.96797	5.96806	15750000
3.05.2019	04:54	5.96806	5.96825	5.96804	5.96805	179899997711
3.05.2019	04:55	5.96806	5.96813	5.96806	5.96813	12000000
3.05.2019	04:56	5.96812	5.96824	5.96812	5.96823	19500000
3.05.2019	04:57	5.96822	5.96831	5.96816	5.96822	16500000
3.05.2019	04:58	5.96822	5.96826	5.96820	5.96825	6000000
3.05.2019	04:59	5.96825	5.96825	5.96810	5.96822	23250000
3.05.2019	05:00	5.96823	5.96829	5.96817	5.96828	17250000
3.05.2019	05:01	5.96826	5.96826	5.96802	5.96802	12750000
3.05.2019	05:02	5.96799	5.96799	5.96790	5.96790	18750000
3.05.2019	05:03	5.96788	5.96797	5.96784	5.96792	23250000
3.05.2019	05:04	5.96792	5.96793	5.96787	5.96793	9750000
3.05.2019	05:05	5.96792	5.96817	5.96781	5.96817	74800000191
3.05.2019	05:06	5.96817	5.96842	5.96817	5.96842	48099999428
3.05.2019	05:07	5.96842	5.96947	5.96804	5.96810	127299995422
3.05.2019	05:08	5.96947	5.96947	5.96804	5.96805	101000003815
3.05.2019	05:09	5.96805	5.96805	5.96799	5.96804	13500000
3.05.2019	05:10	5.96801	5.96805	5.96800	5.96803	11250000
3.05.2019	05:11	5.96800	5.96805	5.96797	5.96797	18750000
3.05.2019	05:12	5.96800	5.96806	5.96794	5.96806	13500000
3.05.2019	05:13	5.96806	5.96807	5.96796	5.96796	9000000
3.05.2019	05:14	5.96798	5.96862	5.96790	5.96862	78699998856
3.05.2019	05:15	5.96862	5.96946	5.96862	5.96946	44400000572
3.05.2019	05:16	5.96947	5.96947	5.96946	5.96946	66599998474
3.05.2019	05:17	5.96946	5.96946	5.96946	5.96946	48099999428
3.05.2019	05:18	5.96946	5.96947	5.96946	5.96947	44400000572
3.05.2019	05:19	5.96947	5.96947	5.96947	5.96947	37000000477
3.05.2019	05:20	5.96947	5.96947	5.96946	5.96946	37000000477
3.05.2019	05:21	5.96946	5.96946	5.96946	5.96946	33299999237
3.05.2019	05:22	5.96946	5.96946	5.96946	5.96946	37000000477
3.05.2019	05:23	5.96946	5.96946	5.96946	5.96946	25899999142
3.05.2019	05:24	5.96946	5.96947	5.96946	5.96947	25899999142
3.05.2019	05:25	5.96947	5.96947	5.96946	5.96946	40700001717
3.05.2019	05:26	5.96946	5.96946	5.96946	5.96946	22200000286
3.05.2019	05:27	5.96946	5.96947	5.96946	5.96947	40700001717
3.05.2019	05:28	5.96947	5.96947	5.96946	5.96946	59200000763
3.05.2019	05:29	5.96946	5.96962	5.96946	5.96962	40700001717
3.05.2019	05:30	5.96962	5.96962	5.96961	5.96961	29600000381
3.05.2019	05:31	5.96961	5.96962	5.96961	5.96962	33299999237
3.05.2019	05:32	5.96962	5.96962	5.96961	5.96961	40700001717
3.05.2019	05:33	5.96961	5.96961	5.96961	5.96961	37000000477
3.05.2019	05:34	5.96961	5.96961	5.96961	5.96961	29600000381
3.05.2019	05:35	5.96961	5.96962	5.96961	5.96962	40700001717
3.05.2019	05:36	5.96962	5.96962	5.96962	5.96962	29600000381
3.05.2019	05:37	5.96961	5.96962	5.96961	5.96962	33299999237
3.05.2019	05:38	5.96962	5.96962	5.96961	5.96961	40700001717
3.05.2019	05:39	5.96961	5.96962	5.96961	5.96962	18500000238
3.05.2019	05:40	5.96962	5.96962	5.96962	5.96962	48099999428
3.05.2019	05:41	5.96962	5.96962	5.96961	5.96961	25899999142
3.05.2019	05:42	5.96961	5.96961	5.96961	5.96961	25899999142
3.05.2019	05:43	5.96961	5.96961	5.96961	5.96961	14800000191
3.05.2019	05:44	5.96961	5.96962	5.96961	5.96962	40700001717
3.05.2019	05:45	5.96962	5.96962	5.96962	5.96962	25899999142
3.05.2019	05:46	5.96962	5.96962	5.96947	5.96947	29600000381
3.05.2019	05:47	5.96947	5.96947	5.96927	5.96927	37000000477
3.05.2019	05:48	5.96927	5.96935	5.96927	5.96935	59200000763
3.05.2019	05:49	5.96935	5.96946	5.96935	5.96946	25899999142
3.05.2019	05:50	5.96946	5.96946	5.96944	5.96944	40700001717
3.05.2019	05:51	5.96944	5.96944	5.96944	5.96944	33299999237
3.05.2019	05:52	5.96944	5.96944	5.96944	5.96944	18500000238
3.05.2019	05:53	5.96944	5.96947	5.96944	5.96947	33299999237
3.05.2019	05:54	5.96947	5.96947	5.96941	5.96941	22200000286
3.05.2019	05:55	5.96941	5.96943	5.96941	5.96943	55500001907
3.05.2019	05:56	5.96943	5.96947	5.96943	5.96947	40700001717
3.05.2019	05:57	5.96947	5.96947	5.96947	5.96947	22200000286
3.05.2019	05:58	5.96947	5.96947	5.96947	5.96947	37000000477
3.05.2019	05:59	5.96947	5.96947	5.96946	5.96946	33299999237
3.05.2019	06:00	5.96946	5.96947	5.96946	5.96947	37000000477
3.05.2019	06:01	5.96947	5.96947	5.96946	5.96946	51799998283
3.05.2019	06:02	5.96946	5.96946	5.96946	5.96946	29600000381
3.05.2019	06:03	5.96946	5.96946	5.96946	5.96946	37000000477
3.05.2019	06:04	5.96946	5.96946	5.96946	5.96946	62899999619
3.05.2019	06:05	5.96946	5.96946	5.96928	5.96928	44400000572
3.05.2019	06:06	5.96928	5.96934	5.96907	5.96907	48099999428
3.05.2019	06:07	5.96907	5.96929	5.96907	5.96929	74400000572
3.05.2019	06:08	5.96929	5.96931	5.96929	5.96931	55500001907
3.05.2019	06:09	5.96931	5.96931	5.96928	5.96928	44400000572
3.05.2019	06:10	5.96928	5.96934	5.96928	5.96934	55500001907
3.05.2019	06:11	5.96934	5.96937	5.96910	5.96910	40700001717
3.05.2019	06:12	5.96910	5.96912	5.96899	5.96908	134899997711
3.05.2019	06:13	5.96909	5.96915	5.96888	5.96898	14250000
3.05.2019	06:14	5.96900	5.96918	5.96900	5.96918	12000000
3.05.2019	06:15	5.96917	5.96920	5.96915	5.96920	14250000
3.05.2019	06:16	5.96920	5.96924	5.96918	5.96918	18750000
3.05.2019	06:17	5.96918	5.96923	5.96913	5.96918	19500000
3.05.2019	06:18	5.96918	5.96923	5.96913	5.96920	18750000
3.05.2019	06:19	5.96919	5.96922	5.96915	5.96922	15750000
3.05.2019	06:20	5.96922	5.96923	5.96912	5.96922	15000000
3.05.2019	06:21	5.96921	5.96923	5.96918	5.96922	12750000
3.05.2019	06:22	5.96923	5.96943	5.96914	5.96943	119899997711
3.05.2019	06:23	5.96943	5.96943	5.96942	5.96942	33299999237
3.05.2019	06:24	5.96942	5.96942	5.96940	5.96940	66599998474
3.05.2019	06:25	5.96940	5.96943	5.96940	5.96943	44400000572
3.05.2019	06:26	5.96943	5.96943	5.96943	5.96943	37000000477
3.05.2019	06:27	5.96943	5.96944	5.96943	5.96944	37000000477
3.05.2019	06:28	5.96938	5.96938	5.96884	5.96884	48099999428
3.05.2019	06:29	5.96884	5.96884	5.96875	5.96875	59200000763
3.05.2019	06:30	5.96875	5.96875	5.96821	5.96821	48099999428
3.05.2019	06:31	5.96821	5.96821	5.96816	5.96816	25899999142
3.05.2019	06:32	5.96816	5.96816	5.96813	5.96813	22200000286
3.05.2019	06:33	5.96813	5.96813	5.96810	5.96810	14800000191
3.05.2019	06:34	5.96810	5.96810	5.96810	5.96810	25899999142
3.05.2019	06:35	5.96810	5.96810	5.96807	5.96807	11100000143
3.05.2019	06:36	5.96807	5.96808	5.96807	5.96808	25899999142
3.05.2019	06:37	5.96808	5.96809	5.96808	5.96809	14800000191
3.05.2019	06:38	5.96809	5.96809	5.96809	5.96809	7400000095
3.05.2019	06:39	5.96809	5.96815	5.96809	5.96815	18500000238
3.05.2019	06:40	5.96815	5.96815	5.96787	5.96787	33299999237
3.05.2019	06:41	5.96787	5.96787	5.96776	5.96778	56199998856
3.05.2019	06:42	5.96779	5.96782	5.96778	5.96782	9000000
3.05.2019	06:43	5.96781	5.96805	5.96777	5.96778	131199998856
3.05.2019	06:44	5.96778	5.96778	5.96777	5.96777	9000000
3.05.2019	06:45	5.96777	5.96778	5.96777	5.96777	6000000
3.05.2019	06:46	5.96775	5.96779	5.96775	5.96779	6000000
3.05.2019	06:47	5.96778	5.96779	5.96778	5.96778	82299995422
3.05.2019	06:48	5.96780	5.96780	5.96779	5.96780	9750000
3.05.2019	06:49	5.96780	5.96780	5.96779	5.96780	6750000
3.05.2019	06:50	5.96780	5.96780	5.96778	5.96778	6750000
3.05.2019	06:51	5.96778	5.96779	5.96778	5.96779	7500000
3.05.2019	06:52	5.96778	5.96779	5.96778	5.96779	9000000
3.05.2019	06:53	5.96778	5.96779	5.96778	5.96778	9750000
3.05.2019	06:54	5.96779	5.96779	5.96778	5.96778	3750000
3.05.2019	06:55	5.96779	5.96779	5.96778	5.96778	4500000
3.05.2019	06:56	5.96779	5.96779	5.96778	5.96778	6750000
3.05.2019	06:57	5.96779	5.96779	5.96778	5.96779	6000000
3.05.2019	06:58	5.96778	5.96779	5.96778	5.96778	10500000
3.05.2019	06:59	5.96779	5.96779	5.96778	5.96778	3750000
3.05.2019	07:00	5.96780	5.96780	5.96779	5.96779	10500000
3.05.2019	07:01	5.96779	5.96780	5.96779	5.96779	6750000
3.05.2019	07:02	5.96780	5.96780	5.96779	5.96780	4500000
3.05.2019	07:03	5.96779	5.96779	5.96778	5.96778	6750000
3.05.2019	07:04	5.96779	5.96779	5.96778	5.96778	6000000
3.05.2019	07:05	5.96779	5.96780	5.96778	5.96780	9750000
3.05.2019	07:06	5.96779	5.96780	5.96778	5.96778	7500000
3.05.2019	07:07	5.96779	5.96779	5.96778	5.96779	7500000
3.05.2019	07:08	5.96778	5.96779	5.96778	5.96779	8250000
3.05.2019	07:09	5.96778	5.96779	5.96778	5.96778	6750000
3.05.2019	07:10	5.96779	5.96779	5.96778	5.96779	6000000
3.05.2019	07:11	5.96778	5.96779	5.96778	5.96779	9000000
3.05.2019	07:12	5.96778	5.96779	5.96778	5.96778	7500000
3.05.2019	07:13	5.96779	5.96779	5.96778	5.96778	6000000
3.05.2019	07:14	5.96779	5.96779	5.96778	5.96779	7500000
3.05.2019	07:15	5.96779	5.96779	5.96778	5.96778	7500000
3.05.2019	07:16	5.96779	5.96779	5.96778	5.96779	11250000
3.05.2019	07:17	5.96778	5.96781	5.96778	5.96780	9000000
3.05.2019	07:18	5.96781	5.96781	5.96780	5.96781	12750000
3.05.2019	07:19	5.96780	5.96781	5.96780	5.96781	3750000
3.05.2019	07:20	5.96780	5.96781	5.96780	5.96780	6000000
3.05.2019	07:21	5.96781	5.96781	5.96780	5.96781	7500000
3.05.2019	07:22	5.96780	5.96781	5.96780	5.96781	6750000
3.05.2019	07:23	5.96780	5.96781	5.96780	5.96781	9000000
3.05.2019	07:24	5.96780	5.96781	5.96780	5.96780	8250000
3.05.2019	07:25	5.96781	5.96781	5.96780	5.96780	6000000
3.05.2019	07:26	5.96780	5.96887	5.96780	5.96885	20250000
3.05.2019	07:27	5.96884	5.96890	5.96883	5.96887	12750000
3.05.2019	07:28	5.96887	5.96890	5.96880	5.96890	108599996567
3.05.2019	07:29	5.96880	5.96891	5.96878	5.96887	164799995422
3.05.2019	07:30	5.96873	5.96891	5.96873	5.96890	14250000
3.05.2019	07:31	5.96890	5.96895	5.96871	5.96883	12000000
3.05.2019	07:32	5.96883	5.96890	5.96871	5.96884	12000000
3.05.2019	07:33	5.96884	5.96891	5.96871	5.96891	11250000
3.05.2019	07:34	5.96891	5.96892	5.96872	5.96886	9000000
3.05.2019	07:35	5.96871	5.96890	5.96871	5.96885	10500000
3.05.2019	07:36	5.96884	5.96888	5.96883	5.96887	9750000
3.05.2019	07:37	5.96888	5.96888	5.96869	5.96888	15000000
3.05.2019	07:38	5.96887	5.96887	5.96870	5.96884	9000000
3.05.2019	07:39	5.96883	5.96890	5.96868	5.96880	9000000
3.05.2019	07:40	5.96880	5.96889	5.96855	5.96889	16500000
3.05.2019	07:41	5.96889	5.96889	5.96878	5.96884	9000000
3.05.2019	07:42	5.96883	5.96889	5.96854	5.96887	19500000
3.05.2019	07:43	5.96888	5.96889	5.96865	5.96888	10500000
3.05.2019	07:44	5.96886	5.96886	5.96867	5.96884	7500000
3.05.2019	07:45	5.96884	5.96931	5.96884	5.96902	16500000
3.05.2019	07:46	5.96901	5.96902	5.96881	5.96898	12750000
3.05.2019	07:47	5.96898	5.96901	5.96772	5.96778	18000000
3.05.2019	07:48	5.96781	5.96783	5.96780	5.96783	9000000
3.05.2019	07:49	5.96782	5.96784	5.96782	5.96782	6750000
3.05.2019	07:50	5.96781	5.96782	5.96780	5.96781	6750000
3.05.2019	07:51	5.96780	5.96786	5.96769	5.96786	89799995422
3.05.2019	07:52	5.96779	5.96788	5.96779	5.96782	4500000
3.05.2019	07:53	5.96782	5.96782	5.96782	5.96782	750000
3.05.2019	07:54	5.96781	5.96782	5.96780	5.96780	26199998856
3.05.2019	07:55	5.96788	5.97005	5.96759	5.96929	108000001907
3.05.2019	07:56	5.96929	5.96964	5.96926	5.96944	9250000
3.05.2019	07:57	5.96948	5.96974	5.96943	5.96974	70300002098
3.05.2019	07:58	5.96974	5.96979	5.96949	5.96959	151700000763
3.05.2019	07:59	5.96960	5.96976	5.96905	5.96905	162800006866
3.05.2019	08:00	5.96906	5.96919	5.96892	5.96909	181299991608
3.05.2019	08:01	5.96909	5.96917	5.96825	5.96825	295599994659
3.05.2019	08:02	5.96823	5.96829	5.96813	5.96814	21000000
3.05.2019	08:03	5.96813	5.96816	5.96802	5.96802	18750000
3.05.2019	08:04	5.96802	5.96830	5.96794	5.96830	20250000
3.05.2019	08:05	5.96834	5.96840	5.96833	5.96840	17250000
3.05.2019	08:06	5.96840	5.96841	5.96840	5.96841	9000000
3.05.2019	08:07	5.96841	5.96841	5.96839	5.96840	10500000
3.05.2019	08:08	5.96839	5.96839	5.96831	5.96834	12750000
3.05.2019	08:09	5.96835	5.96836	5.96826	5.96832	12750000
3.05.2019	08:10	5.96832	5.96840	5.96832	5.96835	8250000
3.05.2019	08:11	5.96836	5.96836	5.96831	5.96835	11250000
3.05.2019	08:12	5.96836	5.96838	5.96828	5.96836	10500000
3.05.2019	08:13	5.96836	5.96836	5.96811	5.96822	74899997711
3.05.2019	08:14	5.96823	5.96823	5.96821	5.96823	8250000
3.05.2019	08:15	5.96822	5.96823	5.96822	5.96822	6750000
3.05.2019	08:16	5.96823	5.96823	5.96822	5.96823	5250000
3.05.2019	08:17	5.96822	5.96831	5.96821	5.96831	7500000
3.05.2019	08:18	5.96833	5.96840	5.96832	5.96840	8250000
3.05.2019	08:19	5.96841	5.96841	5.96839	5.96840	8250000
3.05.2019	08:20	5.96839	5.96841	5.96830	5.96841	7500000
3.05.2019	08:21	5.96840	5.96841	5.96818	5.96825	93599996567
3.05.2019	08:22	5.96824	5.96825	5.96822	5.96822	9750000
3.05.2019	08:23	5.96823	5.96823	5.96821	5.96822	6750000
3.05.2019	08:24	5.96821	5.96822	5.96821	5.96822	6000000
3.05.2019	08:25	5.96825	5.96830	5.96825	5.96829	10500000
3.05.2019	08:26	5.96826	5.96826	5.96823	5.96826	131099996567
3.05.2019	08:27	5.96825	5.96834	5.96825	5.96834	116099996567
3.05.2019	08:28	5.96835	5.96835	5.96821	5.96821	78600001335
3.05.2019	08:29	5.96821	5.96824	5.96821	5.96823	86199998856
3.05.2019	08:30	5.96823	5.96825	5.96822	5.96825	52300000191
3.05.2019	08:31	5.96825	5.96838	5.96825	5.96838	82399997711
3.05.2019	08:32	5.96839	5.96840	5.96828	5.96831	116199998856
3.05.2019	08:33	5.96832	5.96832	5.96830	5.96830	13500000
3.05.2019	08:34	5.96834	5.96837	5.96830	5.96836	123699998856
3.05.2019	08:35	5.96837	5.96911	5.96836	5.96911	52100000381
3.05.2019	08:36	5.96911	5.96920	5.96896	5.96906	81899995804
3.05.2019	08:37	5.96908	5.96918	5.96907	5.96918	97100000381
3.05.2019	08:38	5.96916	5.97140	5.96911	5.97078	201200008392
3.05.2019	08:39	5.97078	5.97093	5.97030	5.97033	321699981689
3.05.2019	08:40	5.97033	5.97306	5.97027	5.97299	500699996948
3.05.2019	08:41	5.97300	5.97300	5.97256	5.97265	329500007629
3.05.2019	08:42	5.97264	5.97265	5.97188	5.97213	232000007629
3.05.2019	08:43	5.97213	5.97249	5.97196	5.97209	295599994659
3.05.2019	08:44	5.97210	5.97353	5.97196	5.97313	262000007629
3.05.2019	08:45	5.97314	5.97436	5.97070	5.97150	261499996185
3.05.2019	08:46	5.97131	5.97170	5.97119	5.97120	111899995804
3.05.2019	08:47	5.97154	5.97247	5.97119	5.97247	67300000191
3.05.2019	08:48	5.97225	5.97304	5.97221	5.97236	574500007629
3.05.2019	08:49	5.97232	5.97364	5.97214	5.97259	332599983215
3.05.2019	08:50	5.97240	5.97278	5.97234	5.97253	299599990845
3.05.2019	08:51	5.97253	5.97351	5.97222	5.97351	194599990845
3.05.2019	08:52	5.97351	5.97351	5.97239	5.97239	133900003433
3.05.2019	08:53	5.97239	5.97240	5.97207	5.97225	183199996948
3.05.2019	08:54	5.97229	5.97229	5.97200	5.97224	40900001526
3.05.2019	08:55	5.97224	5.97225	5.97131	5.97142	74699997902
3.05.2019	08:56	5.97206	5.97217	5.97191	5.97217	106599998474
3.05.2019	08:57	5.97222	5.97227	5.97221	5.97227	22200000286
3.05.2019	08:58	5.97216	5.97231	5.97216	5.97228	63200001717
3.05.2019	08:59	5.97216	5.97243	5.97216	5.97217	317199993134
3.05.2019	09:00	5.97217	5.97360	5.97216	5.97288	1380200042725
3.05.2019	09:01	5.97295	5.97320	5.97269	5.97282	405600013733
3.05.2019	09:02	5.97299	5.97339	5.97262	5.97325	241599998474
3.05.2019	09:03	5.97330	5.97352	5.97297	5.97346	223500003815
3.05.2019	09:04	5.97332	5.97460	5.97332	5.97375	376800003052
3.05.2019	09:05	5.97375	5.97379	5.97374	5.97375	92600002289
3.05.2019	09:06	5.97375	5.97375	5.97374	5.97374	70300002098
3.05.2019	09:07	5.97374	5.97374	5.97374	5.97374	7400000095
3.05.2019	09:08	5.97374	5.97374	5.97374	5.97374	22200000286
3.05.2019	09:09	5.97374	5.97397	5.97374	5.97374	107899999619
3.05.2019	09:10	5.97374	5.97374	5.97374	5.97374	18500000238
3.05.2019	09:11	5.97374	5.97560	5.97374	5.97415	533300018311
3.05.2019	09:12	5.97402	5.97542	5.97350	5.97519	564300003052
3.05.2019	09:13	5.97519	5.97571	5.97416	5.97571	163199996948
3.05.2019	09:14	5.97571	5.97585	5.97309	5.97398	354500007629
3.05.2019	09:15	5.97398	5.97398	5.97384	5.97398	99899997711
3.05.2019	09:16	5.97398	5.97398	5.97384	5.97384	77699999809
3.05.2019	09:17	5.97384	5.97398	5.97149	5.97149	170799999237
3.05.2019	09:18	5.97143	5.97156	5.97068	5.97081	269500007629
3.05.2019	09:19	5.97060	5.97175	5.96950	5.97139	734300003052
3.05.2019	09:20	5.97139	5.97310	5.97092	5.97170	897200012207
3.05.2019	09:21	5.97174	5.97229	5.97159	5.97229	438499984741
3.05.2019	09:22	5.97230	5.97285	5.97229	5.97285	19500000
3.05.2019	09:23	5.97285	5.97285	5.97147	5.97275	404199981689
3.05.2019	09:24	5.97275	5.97275	5.97274	5.97274	85100002289
3.05.2019	09:25	5.97274	5.97342	5.97206	5.97206	181900005341
3.05.2019	09:26	5.97290	5.97297	5.97247	5.97247	55500001907
3.05.2019	09:27	5.97247	5.97406	5.97247	5.97352	269200000763
3.05.2019	09:28	5.97353	5.97358	5.97337	5.97358	13500000
3.05.2019	09:29	5.97357	5.97383	5.97332	5.97348	183199996948
3.05.2019	09:30	5.97348	5.97398	5.97331	5.97398	284200000763
3.05.2019	09:31	5.97397	5.97398	5.97301	5.97339	344799995422
3.05.2019	09:32	5.97340	5.97390	5.97339	5.97387	167600002289
3.05.2019	09:33	5.97398	5.97565	5.97368	5.97497	1240400009155
3.05.2019	09:34	5.97508	5.97516	5.97398	5.97424	601699981689
3.05.2019	09:35	5.97424	5.97427	5.97361	5.97361	356199989319
3.05.2019	09:36	5.97361	5.97586	5.97345	5.97519	1270100021362
3.05.2019	09:37	5.97519	5.97659	5.97363	5.97531	1074499969482
3.05.2019	09:38	5.97531	5.97664	5.97446	5.97521	628600006104
3.05.2019	09:39	5.97521	5.97710	5.97503	5.97687	645100021362
3.05.2019	09:40	5.97691	5.97964	5.97639	5.97671	60500000
3.05.2019	09:41	5.97674	5.97674	5.97496	5.97597	432999992371
3.05.2019	09:42	5.97597	5.97701	5.97597	5.97671	268199996948
3.05.2019	09:43	5.97665	5.97711	5.97597	5.97689	590999984741
3.05.2019	09:44	5.97688	5.97698	5.97616	5.97631	441800003052
3.05.2019	09:45	5.97638	5.97648	5.97632	5.97632	51799998283
3.05.2019	09:46	5.97632	5.97697	5.97632	5.97655	11529999733
3.05.2019	09:47	5.97662	5.97794	5.97655	5.97699	389599990845
3.05.2019	09:48	5.97699	5.97865	5.97699	5.97789	543300018311
3.05.2019	09:49	5.97767	5.97790	5.97663	5.97664	973799972534
3.05.2019	09:50	5.97664	5.97669	5.97594	5.97634	559099998474
3.05.2019	09:51	5.97634	5.97648	5.97627	5.97637	136899995804
3.05.2019	09:52	5.97637	5.97638	5.97634	5.97634	111000003815
3.05.2019	09:53	5.97634	5.97867	5.97625	5.97780	475499992371
3.05.2019	09:54	5.97788	5.97925	5.97764	5.97856	436699981689
3.05.2019	09:55	5.97913	5.97913	5.97754	5.97768	556399993896
3.05.2019	09:56	5.97768	5.97784	5.97603	5.97686	285900001526
3.05.2019	09:57	5.97686	5.97738	5.97624	5.97736	573400001526
3.05.2019	09:58	5.97736	5.98018	5.97662	5.97968	935299987793
3.05.2019	09:59	5.97996	5.97996	5.97744	5.97800	867300033569
3.05.2019	10:00	5.97800	5.97830	5.96722	5.96981	1771900024414
3.05.2019	10:01	5.96983	5.97143	5.96748	5.97114	1529600067139
3.05.2019	10:02	5.97119	5.97384	5.97115	5.97212	993099975586
3.05.2019	10:03	5.97212	5.97497	5.97196	5.97496	1182699966431
3.05.2019	10:04	5.97485	5.97490	5.96943	5.97118	1268399963379
3.05.2019	10:05	5.97104	5.97109	5.96935	5.96940	890999984741
3.05.2019	10:06	5.96940	5.97056	5.96940	5.96974	494799995422
3.05.2019	10:07	5.96972	5.97067	5.96972	5.97047	349099998474
3.05.2019	10:08	5.97047	5.97193	5.96982	5.97193	582299995422
3.05.2019	10:09	5.97193	5.97278	5.97173	5.97216	663300018311
3.05.2019	10:10	5.97204	5.97246	5.97204	5.97234	985199966431
3.05.2019	10:11	5.97236	5.97335	5.97234	5.97304	76250000
3.05.2019	10:12	5.97301	5.97303	5.97136	5.97183	566599998474
3.05.2019	10:13	5.97188	5.97314	5.97065	5.97107	948600006104
3.05.2019	10:14	5.97105	5.97195	5.97105	5.97128	791200027466
3.05.2019	10:15	5.97128	5.97138	5.97033	5.97067	952099990845
3.05.2019	10:16	5.97067	5.97072	5.96879	5.97004	968700027466
3.05.2019	10:17	5.97004	5.97015	5.96962	5.97010	45750000
3.05.2019	10:18	5.97010	5.97089	5.96987	5.97089	427299995422
